,Review Id,User Name,Review,Rating,Date of Review,reviewCreatedVersion,Sentiment
538,0afddf50-36ad-4509-a8d7-d77bb60c1034,Googlen käyttäjä,"Great, great!!",5,29-06-2018,1.2.9,1
539,e5ff7dc3-77a0-4c0a-aeec-215541a3ab67,Googlen käyttäjä,Good thing you can locate,5,24-06-2018,1.2.9,1
540,f4a6eb57-4265-40a9-8f5d-7563e64efb85,Googlen käyttäjä,Handy,4,24-06-2018,1.2.9,0
541,d3737ade-158d-4310-9619-3dd058da7885,Googlen käyttäjä,Really great invention👍,4,19-06-2018,1.2.9,1
542,473fe7a2-8974-4e75-8e25-86f5115b4d08,Googlen käyttäjä,Yep,5,15-06-2018,1.2.9,1
543,d6886c8e-3cd0-4a92-987e-2ff48361ab42,Googlen käyttäjä,If you put a phone number it doesn't call its emergency number automatically,5,09-06-2018,1.1.145,1
544,26577d5d-1619-4c3a-b459-fc46b59979ed,Googlen käyttäjä,"One question. Why does it take several days to call the emergency number these days?
megabits of phone space, at the same time as phone numbers can be
for example, I don't know, save the phone in your phone book? So
to the place for which a mobile phone and a phone in general,
originally created? Getting help faster? In how many seconds?",5,03-06-2018,1.2.9,-1
545,241413e7-b711-400c-b6a2-7e55b71b4cac,Googlen käyttäjä,Good and safe,2,02-06-2018,1.2.9,1
546,d0b54593-947a-4c99-9ce9-3312428aafd8,Googlen käyttäjä,Really awesome♡❤,5,31-05-2018,1.2.9,1
547,5958909e-a65a-486f-b0f9-dcdda7183c7f,Googlen käyttäjä,Really awesome,5,28-05-2018,1.2.9,1
548,bbad6802-ba3d-466e-8e45-9af455ce6903,Googlen käyttäjä,Ok tototototappototttototototoo,5,27-05-2018,1.1.145,1
549,139407ad-f6ad-430a-824a-919b8953d03f,Googlen käyttäjä,👍,5,26-05-2018,1.1.145,0
550,feff7d5b-aadb-4de2-a8d8-5dcb2f62cc3a,Googlen käyttäjä,Takes time a lot of space,5,25-05-2018,1.2.9,0
551,eecfcb99-63f3-4294-a7ca-6e4799734c0a,Googlen käyttäjä,"Great. I myself am a really fearful person and I often feel insecure
in certain places (lower floors of apartment buildings, forests, etc.) but yes
brings a sense of security. Thank you. Plus the positioning accuracy
about improving (now 22 meters when before it was 1 kilometer)",4,22-05-2018,1.2.9,1
552,e78a287e-8d09-48a9-b4ae-de08b82d1f8f,Googlen käyttäjä,"The application works and the accuracy is good if you can wait a while, but
the accuracy of the screen could be updated in the program so that if the accuracy is long
then the accuracy would be shown in red and good or excellent then
accuracy field should be green.",5,20-05-2018,1.2.9,1
553,c72c05ce-5377-4813-bf2a-9eedb56802eb,Googlen käyttäjä,Important 👍👌,4,19-05-2018,1.2.9,1
554,ec4575ec-c9a6-4769-89d4-b3c3058fc50f,Googlen käyttäjä,This is a very useful app 😝,5,17-05-2018,1.2.9,1
555,6eae31b9-0ddc-4cf0-8f50-3ddc96264f0b,Googlen käyttäjä,Convenient way to save yourself,5,12-05-2018,1.2.9,1
556,6fe29eab-cef9-4aa8-929d-0f3b8efd1e7f,Googlen käyttäjä,I haven't tested it yet but it's not public questions yet.,5,09-05-2018,1.2.9,0
557,e9cfc489-d83e-4275-8100-3dd5f3116bbc,Googlen käyttäjä,Really handy,1,09-05-2018,1.2.9,0
558,ac05dfc1-983f-4a98-b24a-733cb11dd0ce,Googlen käyttäjä,Good thing.,5,04-05-2018,1.2.9,1
559,bb86ac49-4e89-4828-9822-dc35acc33de4,Googlen käyttäjä,Really good,4,04-05-2018,1.2.9,1
560,50e03546-598a-4e2b-9670-23a7ac0f3cbf,Googlen käyttäjä,"Really good, but should it asks for a phone number at the beginning, so it sucks
is it ready or will you call as soon as you put in the phone number. I don't
dare to try because even if it calls by accident ヽ（´ー｀）┌",5,01-05-2018,1.2.9,-1
561,2ca74e31-d5d4-4c7e-a84c-18449fa86239,Googlen käyttäjä,Necessary in a forested big country,5,01-05-2018,1.2.9,0
562,a0973ea8-22c1-47ed-b114-5ac7ae9885b7,Googlen käyttäjä,Safe,5,29-04-2018,1.2.9,1
563,1ece7b98-256e-45de-b4b2-fdda9d7e2e62,Googlen käyttäjä,Good because you don't have to remember the address,5,29-04-2018,1.2.9,1
564,66d9e788-e050-4b5a-a652-e80bcb5e2ed5,Googlen käyttäjä,Very good and necessary,5,28-04-2018,1.2.9,1
565,da451994-65da-4d8b-82f2-eab5d429e7f0,Googlen käyttäjä,Great invention,5,24-04-2018,1.2.9,1
566,887d89ac-3674-448b-9bf1-76ed38d58df5,Googlen käyttäjä,Safe thing,5,24-04-2018,1.2.9,1
567,6b8c4005-b2c1-48fd-95ee-0e1ffc29a423,Googlen käyttäjä,Rosi good app Too good,4,23-04-2018,1.1.205,1
568,38c04af3-2ab0-468c-9c2a-56ec780071ba,Googlen käyttäjä,Good,5,23-04-2018,1.1.205,1
569,a28ec28f-d8a3-421a-a209-1008d6b67a28,Googlen käyttäjä,pah,5,22-04-2018,1.1.205,0
570,12281506-26f6-4960-bc9e-10ff1b186eda,Googlen käyttäjä, Important thing,1,15-04-2018,1.1.205,1
571,e2591ef7-0938-44a2-9d7d-3520ce7966d9,Googlen käyttäjä,The application has been in use for a few years already. I've made an emergency call with it half a dozen times and it's always worked even those times I've been criticized.,5,09-04-2018,1.1.205,-1
572,3f2de60a-b3ef-4fe2-9b1a-1ccc05f9c9f0,Googlen käyttäjä,Good,5,08-04-2018,1.2.9,1
573,52e0809a-e7bb-4ee3-8b35-cd309ebbc0dd,Googlen käyttäjä,Safe,5,06-04-2018,1.2.9,1
574,14790cbe-507e-4092-a792-c2e1b18f50e4,Googlen käyttäjä,necessary,4,04-04-2018,1.2.9,0
575,8a727dd6-4743-4fca-bb2e-94a1486b4b54,Googlen käyttäjä,"Fully functional, thank you.",5,31-03-2018,1.2.9,1
576,0e6f35a8-28b5-49e7-ae88-ea6ae102a86e,Googlen käyttäjä,Good application,5,31-03-2018,1.2.9,1
577,bd9be9e6-0109-4cb0-8972-3e268ca6ef6e,Googlen käyttäjä,Good job,5,28-03-2018,1.2.9,1
578,c603c219-18c8-4e6a-920f-185d29a9e465,Googlen käyttäjä,Good thing for going out in the forest,4,27-03-2018,1.2.9,1
579,c1366d38-77b7-4efb-9a3f-61186331b52a,Googlen käyttäjä,Creates a sense of security,5,27-03-2018,1.2.9,1
580,49ee42a3-bf2b-4521-a150-8688f260bcfd,Googlen käyttäjä,Really good,5,27-03-2018,1.2.9,1
581,e8acc56c-a628-4a79-a494-58f43d665233,Googlen käyttäjä,a sense of security when I downloaded it to my children ....,5,16-03-2018,1.2.9,1
582,cd1f978d-2f0f-49de-8d8f-489432422173,Googlen käyttäjä,Everyone should know how to code this piece of junk. Even I,5,15-03-2018,1.2.9,0
583,1bde22e4-9677-43c1-8819-4cc7482a8c76,Googlen käyttäjä,Really bad. Worst app ever 1/5😒😒,3,15-03-2018,1.2.9,-1
584,4a61d998-5634-4ad9-afc2-dd83dd5659ad,Googlen käyttäjä,Great app,2,12-03-2018,1.2.9,1
585,25cd3926-3f12-4119-b637-7787e3b94c57,Googlen käyttäjä,"Informs that the positioning accuracy is 1.1km, if it's really that much, then the app is pretty useless",5,10-03-2018,1.2.9,1
586,d782a6e7-247c-4b2a-b915-19c5bb532cfb,Googlen käyttäjä,"Why are you asking for your phone number the first time? I claim that many, especially older people, do not remember it when there is an emergency and panic. And many probably only start it for the first time when there is an emergency! So people, turn this on first so that the number is saved. It doesn't call the emergency number until you select it separately!",2,06-03-2018,1.2.9,-1
587,2ef261a2-c8f7-4193-918a-74032943b5a1,Googlen käyttäjä,Why does the updated version want access to my photos and other files?,3,28-02-2018,1.2.9,1
588,b4cf7d40-a6e3-41be-95c4-5292e15ea99c,Googlen käyttäjä,I can't install it on the oukitel 6000 cell phone???,4,25-02-2018,1.1.145,0
589,33d11e7a-c091-4101-947a-ed115e593709,Googlen käyttäjä,"I had to call 112 in a foreign place and I used the application to give my location information to the emergency center, but in a hurry it didn't notice that the internet connection of the mobile phone must be on so that the location information goes to the emergency center. Tieto popped up at the bottom of the application when I had already finished the call. It should be made clear to the user even before calling that the location information AND the phone's internet connection must be turned on for the positioning to work, e.g. when starting the application.",1,22-02-2018,1.1.145,-1
590,2d229919-a921-4c66-9404-bb4409260883,Googlen käyttäjä,A very important and necessary application. Should be in every phone.,2,21-02-2018,1.2.6,1
591,afd78c03-97db-4ea6-beb4-bba71c24a0ac,Googlen käyttäjä,Useful and important service. I hope as many people as possible will use the service.,4,19-02-2018,1.2.6,1
592,b1f51986-c423-4502-aa4e-768f5b01f999,Googlen käyttäjä,"shit, people are fucking stupid onlyreason to download is idiot people:))))",5,19-02-2018,1.2.6,-1
593,1a2bcaef-2b4f-4d72-9af6-4415f88cbcae,Googlen käyttäjä,The school forced me to download,1,13-02-2018,1.2.6,-1
594,5bb21810-77b9-4ceb-a15d-aa1587ed2462,Googlen käyttäjä,At least the number is remembered on Android. Probably good,1,12-02-2018,1.2.6,1
595,2984a6db-d5ab-4a06-a0ca-5cbbf86267ce,Googlen käyttäjä,Pretty good! It locates your whereabouts immediately! I recommend!👍,4,12-02-2018,1.2.6,1
596,11c2ff73-c0fd-4a77-a8db-089658c94fc8,Googlen käyttäjä,"This is a good app. However, I had forgotten the already entered caller's phone number in the update, which is probably not appropriate?",4,11-02-2018,1.2.6,1
597,f830e79a-5644-4590-9730-a58b65fd37ed,Googlen käyttäjä,Excellent,4,11-02-2018,1.2.6,1
598,3713ad53-deec-4486-90a3-6eea56ec4874,Googlen käyttäjä,"The device can't be located if you just call. You have to manually turn on Location from the top pull-down menu, and wait at least a minute for it to locate.",5,11-02-2018,1.2.6,1
599,f14b30ae-fab3-4c6b-af6c-0b37827db220,Googlen käyttäjä,"Asks for phone number almost every time I open the app, even though I've saved it. Is it normal and reasonable? Otherwise, it definitely works.",3,05-02-2018,1.1.145,1
600,b7c282e7-1956-478f-9526-e0414d3dcb7b,Googlen käyttäjä,All my grandparents have this application,2,04-02-2018,1.2.6,0
601,2693a664-9afd-42a3-9c39-88707f194f0a,Googlen käyttäjä,Who can tell me the reason why a new update needs access to e.g. photo folders???,5,04-02-2018,1.2.6,0
602,9f23bf33-2b2d-48ba-a7a7-766f25beddf7,Googlen käyttäjä,Really awesome saved my life,3,04-02-2018,1.1.206,1
603,03798fc7-4f9b-4e62-8e50-c1bf7230e7f4,Googlen käyttäjä,Saved the life of a close person.,5,30-01-2018,1.1.206,1
604,aba168e5-9be2-45d5-885c-df7a94131a79,Googlen käyttäjä,Works really well in the right place 😀,5,28-01-2018,1.2.6,1
605,f9b18c1c-0f57-4e35-8217-ae8a2345efc8,Googlen käyttäjä,Really good application 🌷,5,27-01-2018,1.2.6,1
606,eb3697e6-52eb-47b9-9218-bc2e7c7fbdbc,Googlen käyttäjä,"What are you complaining about a 12mt application, it's nothing at all 😄",5,26-01-2018,1.2.6,0
607,d2e269c9-88b2-46f2-b9c2-8e6e76c0b71a,Googlen käyttäjä,Goodbye,5,26-01-2018,1.1.206,0
608,b37c924c-3123-4832-a925-c5d998fa0525,Googlen käyttäjä,"It's good that you have diabetes too, you know when you need help",4,22-01-2018,1.1.206,1
609,89a40cb2-1bb3-46cf-864a-3093ec8c3b03,Googlen käyttäjä,By the way the company is a company,5,19-01-2018,1.1.205,0
610,b63de642-1100-420f-ba1b-0a32f91d37b0,Googlen käyttäjä,It's good to have it installed but hopefully you won't need to use it,5,17-01-2018,1.1.205,1
611,c17a729c-e100-4d90-8960-fff6d1bc864c,Googlen käyttäjä,"If you don't know location, just call here:)",5,12-01-2018,1.1.206,0
612,8c912c60-a934-47c2-a019-ca913011af62,Googlen käyttäjä,Can't download at all. Why not?,5,11-01-2018,1.1.206,0
613,1c4a58a5-d968-4755-815a-fc262ddb4bb2,Googlen käyttäjä,"Jarkko Räsänen is this a bad app when you've downloaded this FIRST HAND, you're at your cabin in the middle of a lake and you can't remember where you keep the coordinates of your cabin and you need a quick emergency.",1,10-01-2018,1.1.206,-1
614,16a42d18-cb47-4f95-8527-e5f4feea3afa,Googlen käyttäjä,Good in an emergency,5,09-01-2018,1.1.145,1
615,13529de3-1bc5-4a5a-a35a-f7fae8efec75,Googlen käyttäjä, Awesome❤❤,5,08-01-2018,1.1.145,1
616,b1dcffbc-01b3-47ea-b593-42f6b22db2ef,Googlen käyttäjä,Good☺,5,07-01-2018,1.1.145,1
617,927c2b33-d3fb-442d-ac2d-24dc2487f75b,Googlen käyttäjä,Lifesaver,5,07-01-2018,1.1.205,1
618,dd884261-c577-49a2-9f74-1fc110a6c6f7,Googlen käyttäjä,Addictive strategy game where you can paddle alone with friends. I recommend it to all kinds of people.,5,04-01-2018,1.1.205,1
619,e9548d28-67f5-4b2d-bb78-b5d75d506e7c,Googlen käyttäjä,I can make calls quickly when the phone has a fingerprint sensor and the app is on the front page.,5,04-01-2018,1.1.145,0
620,252ebad0-3dbe-46df-a36e-ac76a5f695ff,Googlen käyttäjä,It's really good that this app has been made.,5,03-01-2018,1.1.145,1
621,9be36857-8619-4a38-a709-d39e5c4f2dac,Googlen käyttäjä,It's good if you don't know what it is,5,26-12-2017,1.1.205,1
622,a9a9191d-325c-45d0-83eb-bc730a276ac5,Googlen käyttäjä,Everyone should have this app!,5,24-12-2017,1.1.206,0
623,4f5cf3b2-3dda-4d25-b7af-0e2cb7c4f633,Googlen käyttäjä,Why doesn't the app work on Oukitel phones?,5,23-12-2017,1.1.206,0
624,69a908ab-f963-462f-8f13-ca09b465fbb5,Googlen käyttäjä,"In the fall, I tested it when I had an accident, so the only downside was that it cut the phone connection when I called. Only when the person on duty called back did the connection remain. Otherwise, it worked as it should.",1,21-12-2017,1.1.206,-1
625,06ec7d57-e545-496d-a27a-788cbd28804e,Googlen käyttäjä,Good if something happens,4,21-12-2017,1.1.206,1
626,31ad5946-6498-46b4-b9c6-173df8f20b1d,Googlen käyttäjä,Convenient🚑🚓,5,21-12-2017,1.1.206,0
627,70733eed-d288-4cfa-bbd5-5cce9dd9eeb1,Googlen käyttäjä,Exactly. Awesome ❕❕❕❕❕❕❕❕,5,18-12-2017,1.1.145,1
628,4df952cb-48d0-4127-b692-220e0e27fc41,Googlen käyttäjä,Really useful and important,5,12-12-2017,1.1.205,1
629,942a17ee-e1cf-4d9c-bba7-d988be21161e,Googlen käyttäjä,Ok,5,10-12-2017,1.1.145,1
630,6282a6ec-9208-4643-9a79-5c93a9f2c2a6,Googlen käyttäjä,Let's see where the foggy is,5,10-12-2017,1.1.145,0
631,d5c9db17-0772-400b-b02a-15063ddfd017,Googlen käyttäjä,Really! 11.77 Mb to get location information and find a few phone numbers.. It won't be installed for that very reason. It's a wonder that memory and power are required from the devices if the applications are of this level!,5,09-12-2017,1.1.145,0
632,e02c2d19-3ea6-4da1-96da-6709f1d36cd9,Googlen käyttäjä,Jarkko Räsänen. It's awfully big when it takes 2 seconds to download,1,09-12-2017,1.1.205,0
633,1e1389cc-4ec2-48c0-955d-2b5212265ee3,Googlen käyttäjä,It's worth having in case of an emergency and if you don't know where you are,5,08-12-2017,1.1.205,-1
634,e609793e-d5da-4a5f-a6ff-728f8eac5b8c,Googlen käyttäjä,Oh yeah,5,05-12-2017,1.1.205,1
635,9f77183a-e8b1-40c8-9649-eb511eb9b2b5,Googlen käyttäjä,Doesn't work on the Samsung Tab 3 tablet even though there's a 4g connection,5,04-12-2017,1.1.205,0
636,6780b8e7-29f5-464b-885f-8a634765f330,Googlen käyttäjä,It's good for any child to have this app.,3,01-12-2017,1.1.205,1
637,48c8db21-106e-48da-9d17-81225eecef76,Googlen käyttäjä,It looks good😃 ,4,30-11-2017,1.1.205,1
638,9c379fde-70f6-4df0-9a46-62005f6c1ecc,Googlen käyttäjä,Big thanks to the inventor.,4,29-11-2017,1.1.206,1
639,8333b44a-469f-46fd-a63b-a5cb7758434c,Googlen käyttäjä,Great app.Security.,5,29-11-2017,1.1.205,1
640,cf086c1a-4533-46f1-9e4c-c6a3a486e7ef,Googlen käyttäjä,why isn't this already on the phone,5,28-11-2017,1.1.205,0
641,204519aa-ad83-455b-b530-ea4e629f1f66,Googlen käyttäjä,Important update!!!,5,27-11-2017,1.1.205,1
642,23499868-eb95-493d-a593-85575130d442,Googlen käyttäjä,Works;) everyone should have it🙄,4,27-11-2017,1.1.145,0
643,1093f136-8edf-4749-a7d5-26000dfc3d18,Googlen käyttäjä,Really good if not even if you can't explain where it is. So this helps to find out.,5,26-11-2017,1.1.145,1
644,d2bb7b56-96a3-4804-ae90-b2c3e9726747,Googlen käyttäjä,It's good for everyone to have this,5,24-11-2017,1.1.145,1
645,c0e8c2ef-46bf-4c54-a2ef-780d7e51c658,Googlen käyttäjä,"Yes, they come quickly when you call them",5,20-11-2017,1.1.145,1
646,736360e4-84db-4a61-8435-a5319afa7060,Googlen käyttäjä,Good,5,19-11-2017,1.1.205,1
647,7d580d27-789a-4694-bf9a-aa81da1ca40a,Googlen käyttäjä,Just fine,5,17-11-2017,1.1.205,1
648,77dfd6cb-e6cd-4aec-aea5-dea92076d6f1,Googlen käyttäjä,Download for safety,5,13-11-2017,1.1.145,1
649,3c0eafe3-5d4d-4027-8f57-3678ac118426,Googlen käyttäjä,Definitely useful for everyone,5,13-11-2017,1.1.145,1
650,ea8727b5-25b2-43ce-9948-4afe3f88ab78,Googlen käyttäjä,"Very practical because telling the emergency center guy on the phone where it is can take too long, but this the application saves many lives",5,12-11-2017,1.1.145,-1
651,e66b254e-70ea-4100-b30b-3e51be24d604,Googlen käyttäjä,Very good but....,5,11-11-2017,1.1.145,1
652,0a3abe3c-868a-409b-84b4-4233c464ba65,Googlen käyttäjä,Shit,3,07-11-2017,1.1.145,-1
653,6f2f866a-7a4c-41a1-af29-e9886ed5e0fb,Googlen käyttäjä,05-May,1,07-11-2017,1.1.145,0
